usage_date_utc,model,workspace,api_key,usage_type,context_window,token_type,cost_usd,list_price_usd,cost_type,inference_geo,speed
2026-04-24,Claude Opus 4.7,Default,QuePasa,message,≤ 200k,input_cache_write_5m,8.65,8.65,token,global,
2026-04-24,Claude Opus 4.7,Default,QuePasa,message,≤ 200k,output,3.81,3.81,token,global,
2026-04-24,Claude Opus 4.7,Default,QuePasa,message,200k - 1M,input_no_cache,0.00,0.00,token,global,
2026-04-24,Claude Opus 4.7,Default,QuePasa,message,200k - 1M,input_cache_read,2.67,2.67,token,global,
2026-04-24,Claude Opus 4.7,Default,QuePasa,message,200k - 1M,input_cache_read,5.44,5.44,token,global,
2026-04-24,Claude Opus 4.7,Default,QuePasa,message,200k - 1M,input_cache_write_5m,6.93,6.93,token,global,
2026-04-24,Claude Opus 4.7,Default,QuePasa,message,200k - 1M,output,1.90,1.90,token,global,
2026-04-24,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-04-24,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-04-24,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,3.92,3.92,token,not_available,
2026-04-24,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.49,0.49,token,not_available,
2026-04-24,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-04-24,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.14,0.14,token,global,
2026-04-24,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.43,0.43,token,global,
2026-04-24,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.19,0.19,token,global,
2026-04-24,Claude Sonnet 4.6,Default,rezolve-leon,message,≤ 200k,input_no_cache,88.42,88.42,token,global,
2026-04-24,Claude Sonnet 4.6,Default,rezolve-leon,message,≤ 200k,output,1.93,1.93,token,global,
2026-04-24,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.04,0.04,token,global,
2026-04-24,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,1.01,1.01,token,global,
2026-04-24,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.71,0.71,token,global,
2026-04-24,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.46,0.46,token,global,
2026-04-25,Claude Sonnet 4.5,Default,rezolve-leon,message,≤ 200k,input_no_cache,0.40,0.40,token,not_available,
2026-04-25,Claude Sonnet 4.5,Default,rezolve-leon,message,≤ 200k,output,0.87,0.87,token,not_available,
2026-04-25,Claude Sonnet 4.6,Default,rezolve-leon,message,≤ 200k,input_no_cache,11.41,11.41,token,global,
2026-04-25,Claude Sonnet 4.6,Default,rezolve-leon,message,≤ 200k,output,0.38,0.38,token,global,
2026-04-26,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-04-26,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.02,0.02,token,not_available,
2026-04-26,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-04-26,Claude Opus 4.7,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-04-26,Claude Opus 4.7,Default,QuePasa,message,≤ 200k,input_cache_read,1.53,1.53,token,global,
2026-04-26,Claude Opus 4.7,Default,QuePasa,message,≤ 200k,input_cache_read,7.92,7.92,token,global,
2026-04-26,Claude Opus 4.7,Default,QuePasa,message,≤ 200k,input_cache_write_5m,3.15,3.15,token,global,
2026-04-26,Claude Opus 4.7,Default,QuePasa,message,≤ 200k,output,2.70,2.70,token,global,
2026-04-26,Claude Opus 4.7,Default,QuePasa,message,200k - 1M,input_no_cache,0.00,0.00,token,global,
2026-04-26,Claude Opus 4.7,Default,QuePasa,message,200k - 1M,input_cache_read,1.02,1.02,token,global,
2026-04-26,Claude Opus 4.7,Default,QuePasa,message,200k - 1M,input_cache_write_5m,0.06,0.06,token,global,
2026-04-26,Claude Opus 4.7,Default,QuePasa,message,200k - 1M,output,0.13,0.13,token,global,
2026-04-26,Claude Sonnet 4.5,Default,rezolve-leon,message,≤ 200k,input_no_cache,0.40,0.40,token,not_available,
2026-04-26,Claude Sonnet 4.5,Default,rezolve-leon,message,≤ 200k,output,0.87,0.87,token,not_available,
2026-04-26,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.01,0.01,token,not_available,
2026-04-26,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-04-26,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-04-26,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.17,0.17,token,global,
2026-04-26,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.32,0.32,token,global,
2026-04-26,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.09,0.09,token,global,
2026-04-26,Claude Sonnet 4.6,Default,rezolve-leon,message,≤ 200k,input_no_cache,6.02,6.02,token,global,
2026-04-26,Claude Sonnet 4.6,Default,rezolve-leon,message,≤ 200k,output,0.36,0.36,token,global,
2026-04-27,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.01,0.01,token,not_available,
2026-04-27,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-04-27,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.01,0.01,token,not_available,
2026-04-27,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-04-27,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-04-27,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.24,0.24,token,global,
2026-04-27,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,1.79,1.79,token,global,
2026-04-27,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,0.12,0.12,token,global,
2026-04-27,Claude Opus 4.7,Default,QuePasa,message,≤ 200k,input_no_cache,0.90,0.90,token,global,
2026-04-27,Claude Opus 4.7,Default,QuePasa,message,≤ 200k,input_cache_read,2.08,2.08,token,global,
2026-04-27,Claude Opus 4.7,Default,QuePasa,message,≤ 200k,input_cache_read,10.05,10.05,token,global,
2026-04-27,Claude Opus 4.7,Default,QuePasa,message,≤ 200k,input_cache_read,4.26,4.26,token,global,
2026-04-27,Claude Opus 4.7,Default,QuePasa,message,≤ 200k,input_cache_write_5m,8.18,8.18,token,global,
2026-04-27,Claude Opus 4.7,Default,QuePasa,message,≤ 200k,output,4.91,4.91,token,global,
2026-04-27,Claude Opus 4.7,Default,QuePasa,message,200k - 1M,input_no_cache,0.00,0.00,token,global,
2026-04-27,Claude Opus 4.7,Default,QuePasa,message,200k - 1M,input_cache_read,2.99,2.99,token,global,
2026-04-27,Claude Opus 4.7,Default,QuePasa,message,200k - 1M,input_cache_write_5m,3.83,3.83,token,global,
2026-04-27,Claude Opus 4.7,Default,QuePasa,message,200k - 1M,output,0.46,0.46,token,global,
2026-04-27,Claude Sonnet 4.5,Default,rezolve-leon,message,≤ 200k,input_no_cache,0.20,0.20,token,not_available,
2026-04-27,Claude Sonnet 4.5,Default,rezolve-leon,message,≤ 200k,output,0.43,0.43,token,not_available,
2026-04-27,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,4.29,4.29,token,not_available,
2026-04-27,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,1.47,1.47,token,not_available,
2026-04-27,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-04-27,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.22,0.22,token,global,
2026-04-27,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.97,0.97,token,global,
2026-04-27,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.52,0.52,token,global,
2026-04-27,Claude Sonnet 4.6,Default,rezolve-leon,message,≤ 200k,input_no_cache,29.06,29.06,token,global,
2026-04-27,Claude Sonnet 4.6,Default,rezolve-leon,message,≤ 200k,output,0.66,0.66,token,global,
2026-04-27,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-04-27,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.74,0.74,token,global,
2026-04-27,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.31,0.31,token,global,
2026-04-27,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.32,0.32,token,global,
