usage_date_utc,model,workspace,api_key,usage_type,context_window,token_type,cost_usd,list_price_usd,cost_type,inference_geo,speed
2026-03-25,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,0.10,0.10,token,not_available,
2026-03-25,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.22,0.22,token,not_available,
2026-03-25,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.15,0.15,token,not_available,
2026-03-25,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.10,0.10,token,not_available,
2026-03-25,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.02,0.02,token,not_available,
2026-03-25,Claude Opus 4.5,Default,rezolve-digest,message,≤ 200k,input_no_cache,0.01,0.01,token,not_available,
2026-03-25,Claude Opus 4.5,Default,rezolve-digest,message,≤ 200k,output,0.02,0.02,token,not_available,
2026-03-25,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-25,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.52,0.52,token,global,
2026-03-25,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,1.77,1.77,token,global,
2026-03-25,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,0.83,0.83,token,global,
2026-03-25,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.01,0.01,token,not_available,
2026-03-25,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,5.21,5.21,token,not_available,
2026-03-25,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,3.97,3.97,token,not_available,
2026-03-25,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,3.76,3.76,token,not_available,
2026-03-25,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,6.96,6.96,token,not_available,
2026-03-25,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,output,3.92,3.92,token,not_available,
2026-03-25,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,3.88,3.88,token,not_available,
2026-03-25,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.17,0.17,token,not_available,
2026-03-25,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.14,0.14,token,not_available,
2026-03-25,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-25,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,3.32,3.32,token,global,
2026-03-25,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,3.53,3.53,token,global,
2026-03-25,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,1.38,1.38,token,global,
2026-03-25,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-25,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.25,0.25,token,global,
2026-03-25,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.59,0.59,token,global,
2026-03-25,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.26,0.26,token,global,
2026-03-26,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.01,0.01,token,not_available,
2026-03-26,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,0.04,0.04,token,not_available,
2026-03-26,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.18,0.18,token,not_available,
2026-03-26,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.07,0.07,token,not_available,
2026-03-26,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.24,0.24,token,not_available,
2026-03-26,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.06,0.06,token,not_available,
2026-03-26,Claude Opus 4.5,Default,rezolve-digest,message,≤ 200k,input_no_cache,0.07,0.07,token,not_available,
2026-03-26,Claude Opus 4.5,Default,rezolve-digest,message,≤ 200k,output,0.13,0.13,token,not_available,
2026-03-26,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-26,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,1.34,1.34,token,global,
2026-03-26,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,3.08,3.08,token,global,
2026-03-26,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,0.66,0.66,token,global,
2026-03-26,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_no_cache,0.00,0.00,token,global,
2026-03-26,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_read,0.82,0.82,token,global,
2026-03-26,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_write_5m,3.37,3.37,token,global,
2026-03-26,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,output,0.03,0.03,token,global,
2026-03-26,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,1.32,1.32,token,not_available,
2026-03-26,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.10,0.10,token,not_available,
2026-03-26,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-26,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,1.34,1.34,token,global,
2026-03-26,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.26,0.26,token,global,
2026-03-26,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,2.95,2.95,token,global,
2026-03-26,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.82,0.82,token,global,
2026-03-26,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-26,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.08,0.08,token,global,
2026-03-26,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.11,0.11,token,global,
2026-03-26,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.06,0.06,token,global,
2026-03-27,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-03-27,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-03-27,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,1.79,1.79,token,not_available,
2026-03-27,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.45,0.45,token,not_available,
2026-03-27,Claude Haiku 4.5,Default,ciso-key,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-03-27,Claude Haiku 4.5,Default,ciso-key,message,≤ 200k,input_cache_read,0.01,0.01,token,not_available,
2026-03-27,Claude Haiku 4.5,Default,ciso-key,message,≤ 200k,input_cache_write_5m,0.04,0.04,token,not_available,
2026-03-27,Claude Haiku 4.5,Default,ciso-key,message,≤ 200k,output,0.01,0.01,token,not_available,
2026-03-27,Claude Opus 4.5,Default,rezolve-digest,message,≤ 200k,input_no_cache,0.20,0.20,token,not_available,
2026-03-27,Claude Opus 4.5,Default,rezolve-digest,message,≤ 200k,output,0.48,0.48,token,not_available,
2026-03-27,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-27,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,15.70,15.70,token,global,
2026-03-27,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,8.33,8.33,token,global,
2026-03-27,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,6.86,6.86,token,global,
2026-03-27,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,5.89,5.89,token,global,
2026-03-27,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_no_cache,0.00,0.00,token,global,
2026-03-27,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_read,0.83,0.83,token,global,
2026-03-27,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_read,3.42,3.42,token,global,
2026-03-27,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_write_5m,1.37,1.37,token,global,
2026-03-27,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,output,0.29,0.29,token,global,
2026-03-27,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,2.35,2.35,token,not_available,
2026-03-27,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.25,0.25,token,not_available,
2026-03-27,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-27,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.01,0.01,token,global,
2026-03-27,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.27,0.27,token,global,
2026-03-27,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.02,0.02,token,global,
2026-03-27,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-27,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.12,0.12,token,global,
2026-03-27,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.30,0.30,token,global,
2026-03-27,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.20,0.20,token,global,
2026-03-28,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-03-28,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,0.02,0.02,token,not_available,
2026-03-28,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.05,0.05,token,not_available,
2026-03-28,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.01,0.01,token,not_available,
2026-03-28,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.02,0.02,token,not_available,
2026-03-28,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-03-28,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-28,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,2.40,2.40,token,global,
2026-03-28,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,5.19,5.19,token,global,
2026-03-28,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,3.57,3.57,token,global,
2026-03-28,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,1.32,1.32,token,global,
2026-03-28,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,6.88,6.88,token,not_available,
2026-03-28,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.65,0.65,token,not_available,
2026-03-28,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-28,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.63,0.63,token,global,
2026-03-28,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,1.16,1.16,token,global,
2026-03-28,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.22,0.22,token,global,
2026-03-28,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-28,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.13,0.13,token,global,
2026-03-28,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.20,0.20,token,global,
2026-03-28,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.11,0.11,token,global,
2026-03-29,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-03-29,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-03-29,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.11,0.11,token,not_available,
2026-03-29,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.01,0.01,token,not_available,
2026-03-29,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.05,0.05,token,not_available,
2026-03-29,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.04,0.04,token,not_available,
2026-03-29,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-29,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,9.84,9.84,token,global,
2026-03-29,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,10.33,10.33,token,global,
2026-03-29,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,1.76,1.76,token,global,
2026-03-29,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_no_cache,0.00,0.00,token,global,
2026-03-29,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_read,0.28,0.28,token,global,
2026-03-29,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_write_5m,1.90,1.90,token,global,
2026-03-29,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_write_5m,1.48,1.48,token,global,
2026-03-29,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,output,0.04,0.04,token,global,
2026-03-29,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-29,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.09,0.09,token,global,
2026-03-29,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.57,0.57,token,global,
2026-03-29,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.21,0.21,token,global,
2026-03-29,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-29,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.08,0.08,token,global,
2026-03-29,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.21,0.21,token,global,
2026-03-29,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.09,0.09,token,global,
2026-03-29,Claude Sonnet 4.6,Default,ciso-key,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-29,Claude Sonnet 4.6,Default,ciso-key,message,≤ 200k,input_cache_read,0.12,0.12,token,global,
2026-03-29,Claude Sonnet 4.6,Default,ciso-key,message,≤ 200k,input_cache_write_5m,0.71,0.71,token,global,
2026-03-29,Claude Sonnet 4.6,Default,ciso-key,message,≤ 200k,output,0.69,0.69,token,global,
2026-03-30,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-03-30,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-03-30,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,1.19,1.19,token,not_available,
2026-03-30,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.73,0.73,token,not_available,
2026-03-30,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.26,0.26,token,not_available,
2026-03-30,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,2.13,2.13,token,not_available,
2026-03-30,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-30,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,2.73,2.73,token,global,
2026-03-30,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,5.64,5.64,token,global,
2026-03-30,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,0.71,0.71,token,global,
2026-03-30,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,5.20,5.20,token,not_available,
2026-03-30,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,2.25,2.25,token,not_available,
2026-03-30,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.74,0.74,token,not_available,
2026-03-30,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-30,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,2.10,2.10,token,global,
2026-03-30,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,3.74,3.74,token,global,
2026-03-30,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.89,0.89,token,global,
2026-03-30,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-30,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.09,0.09,token,global,
2026-03-30,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.13,0.13,token,global,
2026-03-30,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.10,0.10,token,global,
2026-03-31,--,Default,QuePasa,--,--,--,0.11,0.11,web_search,--,--
2026-03-31,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.04,0.04,token,not_available,
2026-03-31,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,0.29,0.29,token,not_available,
2026-03-31,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.43,0.43,token,not_available,
2026-03-31,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.13,0.13,token,not_available,
2026-03-31,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.16,0.16,token,global,
2026-03-31,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,22.73,22.73,token,global,
2026-03-31,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,8.20,8.20,token,global,
2026-03-31,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,15.33,15.33,token,global,
2026-03-31,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,7.78,7.78,token,global,
2026-03-31,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,5.92,5.92,token,global,
2026-03-31,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_no_cache,0.00,0.00,token,global,
2026-03-31,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_read,10.59,10.59,token,global,
2026-03-31,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_write_5m,13.36,13.36,token,global,
2026-03-31,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,output,0.64,0.64,token,global,
2026-03-31,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,6.14,6.14,token,not_available,
2026-03-31,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.54,0.54,token,not_available,
2026-03-31,Claude Sonnet 4.5,Default,console,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-03-31,Claude Sonnet 4.5,Default,console,message,≤ 200k,input_cache_write_5m,0.02,0.02,token,not_available,
2026-03-31,Claude Sonnet 4.5,Default,console,message,≤ 200k,output,0.01,0.01,token,not_available,
2026-03-31,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-31,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,8.78,8.78,token,global,
2026-03-31,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,9.59,9.59,token,global,
2026-03-31,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,3.05,3.05,token,global,
2026-03-31,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.19,0.19,token,global,
2026-03-31,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-31,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.21,0.21,token,global,
2026-03-31,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.22,0.22,token,global,
2026-03-31,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.13,0.13,token,global,
